pasca_id,pendaftaran_id,kandidat_id,profesi_id,gelombang_id,tahap_kode,urutan,tanggal_mulai,tanggal_selesai,status,progres,pemilik_proses,sistem_sumber
32197,REG0142443,112297,F00217,G2025-092,ttd_kontrak,8,2026-03-10,2026-03-10,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32198,REG0142443,112297,F00217,G2025-092,samapta,9,2026-04-02,2026-04-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32199,REG0142443,112297,F00217,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32200,REG0142443,112297,F00217,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
32201,REG0142453,112306,F00198,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32202,REG0142453,112306,F00198,G2025-091,ttd_kontrak,8,2026-02-28,2026-02-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32203,REG0142453,112306,F00198,G2025-091,samapta,9,2026-03-29,2026-03-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32204,REG0142453,112306,F00198,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32205,REG0142453,112306,F00198,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
32206,REG0142485,112335,F00129,G2023-082,pengumuman_akhir,7,2023-12-09,2023-12-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32207,REG0142485,112335,F00129,G2023-082,ttd_kontrak,8,2024-01-01,2024-01-01,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32208,REG0142485,112335,F00129,G2023-082,samapta,9,2024-01-18,2024-01-18,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32209,REG0142485,112335,F00129,G2023-082,pembidangan,10,2024-01-23,2024-01-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32210,REG0142485,112335,F00129,G2023-082,ojt,11,2024-01-28,2024-07-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32211,REG0142485,112335,F00129,G2023-082,ujian_ojt,12,2024-08-03,2024-08-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32212,REG0142485,112335,F00129,G2023-082,sk_penempatan,13,2024-08-20,2024-08-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32213,REG0142497,112346,F00037,G2019-072,pengumuman_akhir,7,2020-02-12,2020-02-12,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32214,REG0142497,112346,F00037,G2019-072,ttd_kontrak,8,2020-02-29,2020-02-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32215,REG0142497,112346,F00037,G2019-072,samapta,9,2020-03-17,2020-03-17,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32216,REG0142497,112346,F00037,G2019-072,pembidangan,10,2020-03-28,2020-03-28,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32217,REG0142497,112346,F00037,G2019-072,ojt,11,2020-04-02,2020-09-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32218,REG0142497,112346,F00037,G2019-072,ujian_ojt,12,2020-10-10,2020-10-10,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32219,REG0142497,112346,F00037,G2019-072,sk_penempatan,13,2020-10-24,2020-10-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32220,REG0142507,112354,F00216,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32221,REG0142507,112354,F00216,G2025-092,ttd_kontrak,8,2026-03-18,2026-03-18,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32222,REG0142507,112354,F00216,G2025-092,samapta,9,2026-04-09,2026-04-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32223,REG0142507,112354,F00216,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32224,REG0142507,112354,F00216,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
32225,REG0142568,112399,F00024,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32226,REG0142568,112399,F00024,G2019-071,ttd_kontrak,8,2020-01-28,2020-01-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32227,REG0142568,112399,F00024,G2019-071,samapta,9,2020-02-23,2020-02-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32228,REG0142568,112399,F00024,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32229,REG0142568,112399,F00024,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32230,REG0142568,112399,F00024,G2019-071,ujian_ojt,12,2020-09-10,2020-09-10,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32231,REG0142568,112399,F00024,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32232,REG0142659,112476,F00165,G2024-087,pengumuman_akhir,7,2024-08-24,2024-08-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32233,REG0142659,112476,F00165,G2024-087,ttd_kontrak,8,2024-09-09,2024-09-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32234,REG0142659,112476,F00165,G2024-087,samapta,9,2024-09-30,2024-09-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32235,REG0142659,112476,F00165,G2024-087,pembidangan,10,2024-10-08,2024-10-08,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32236,REG0142659,112476,F00165,G2024-087,ojt,11,2024-10-13,2025-04-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32237,REG0142659,112476,F00165,G2024-087,ujian_ojt,12,2025-04-19,2025-04-19,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32238,REG0142659,112476,F00165,G2024-087,sk_penempatan,13,2025-05-06,2025-05-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32239,REG0142713,112516,F00079,G2022-080,pengumuman_akhir,7,2023-05-19,2023-05-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32240,REG0142713,112516,F00079,G2022-080,ttd_kontrak,8,2023-06-05,2023-06-05,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32241,REG0142713,112516,F00079,G2022-080,samapta,9,2023-06-19,2023-06-19,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32242,REG0142713,112516,F00079,G2022-080,pembidangan,10,2023-07-03,2023-07-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32243,REG0142713,112516,F00079,G2022-080,ojt,11,2023-07-08,2024-01-04,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32244,REG0142713,112516,F00079,G2022-080,ujian_ojt,12,2024-01-10,2024-01-10,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32245,REG0142713,112516,F00079,G2022-080,sk_penempatan,13,2024-01-29,2024-01-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32246,REG0142716,112519,F00214,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32247,REG0142716,112519,F00214,G2025-091,ttd_kontrak,8,2026-02-24,2026-02-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32248,REG0142716,112519,F00214,G2025-091,samapta,9,2026-03-27,2026-03-27,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32249,REG0142716,112519,F00214,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32250,REG0142716,112519,F00214,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
32251,REG0142728,112526,F00188,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32252,REG0142728,112526,F00188,G2025-091,ttd_kontrak,8,2026-03-06,2026-03-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32253,REG0142728,112526,F00188,G2025-091,samapta,9,2026-03-24,2026-03-24,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32254,REG0142728,112526,F00188,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32255,REG0142728,112526,F00188,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
32256,REG0142770,112556,F00214,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32257,REG0142770,112556,F00214,G2025-091,ttd_kontrak,8,2026-02-24,2026-02-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32258,REG0142770,112556,F00214,G2025-091,samapta,9,2026-03-29,2026-03-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32259,REG0142770,112556,F00214,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32260,REG0142770,112556,F00214,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
32261,REG0142798,112578,F00198,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32262,REG0142798,112578,F00198,G2025-091,ttd_kontrak,8,2026-03-04,2026-03-04,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32263,REG0142798,112578,F00198,G2025-091,samapta,9,2026-03-26,2026-03-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32264,REG0142798,112578,F00198,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32265,REG0142798,112578,F00198,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
32266,REG0142800,112579,F00025,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32267,REG0142800,112579,F00025,G2019-071,ttd_kontrak,8,2020-01-27,2020-01-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32268,REG0142800,112579,F00025,G2019-071,samapta,9,2020-02-19,2020-02-19,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32269,REG0142800,112579,F00025,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32270,REG0142800,112579,F00025,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32271,REG0142800,112579,F00025,G2019-071,ujian_ojt,12,2020-09-10,2020-09-10,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32272,REG0142800,112579,F00025,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32273,REG0142811,112585,F00036,G2019-072,pengumuman_akhir,7,2020-02-12,2020-02-12,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32274,REG0142811,112585,F00036,G2019-072,ttd_kontrak,8,2020-02-27,2020-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32275,REG0142811,112585,F00036,G2019-072,samapta,9,2020-03-26,2020-03-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32276,REG0142811,112585,F00036,G2019-072,pembidangan,10,2020-03-28,2020-03-28,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32277,REG0142811,112585,F00036,G2019-072,ojt,11,2020-04-02,2020-09-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32278,REG0142811,112585,F00036,G2019-072,ujian_ojt,12,2020-10-04,2020-10-04,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32279,REG0142811,112585,F00036,G2019-072,sk_penempatan,13,2020-10-24,2020-10-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32280,REG0142878,112640,F00052,G2019-072,pengumuman_akhir,7,2020-02-12,2020-02-12,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32281,REG0142878,112640,F00052,G2019-072,ttd_kontrak,8,2020-02-22,2020-02-22,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32282,REG0142878,112640,F00052,G2019-072,samapta,9,2020-03-13,2020-03-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32283,REG0142878,112640,F00052,G2019-072,pembidangan,10,2020-03-28,2020-03-28,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32284,REG0142878,112640,F00052,G2019-072,ojt,11,2020-04-02,2020-09-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32285,REG0142878,112640,F00052,G2019-072,ujian_ojt,12,2020-10-10,2020-10-10,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32286,REG0142878,112640,F00052,G2019-072,sk_penempatan,13,2020-10-24,2020-10-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32287,REG0142898,112655,F00131,G2023-082,pengumuman_akhir,7,2023-12-09,2023-12-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32288,REG0142898,112655,F00131,G2023-082,ttd_kontrak,8,2023-12-24,2023-12-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32289,REG0142898,112655,F00131,G2023-082,samapta,9,2024-01-18,2024-01-18,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32290,REG0142898,112655,F00131,G2023-082,pembidangan,10,2024-01-23,2024-01-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32291,REG0142898,112655,F00131,G2023-082,ojt,11,2024-01-28,2024-07-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32292,REG0142898,112655,F00131,G2023-082,ujian_ojt,12,2024-08-10,2024-08-10,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32293,REG0142898,112655,F00131,G2023-082,sk_penempatan,13,2024-08-20,2024-08-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32294,REG0142922,112671,F00135,G2023-082,pengumuman_akhir,7,2023-12-09,2023-12-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32295,REG0142922,112671,F00135,G2023-082,ttd_kontrak,8,2023-12-19,2023-12-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32296,REG0142922,112671,F00135,G2023-082,samapta,9,2024-01-20,2024-01-20,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32297,REG0142922,112671,F00135,G2023-082,pembidangan,10,2024-01-23,2024-01-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32298,REG0142922,112671,F00135,G2023-082,ojt,11,2024-01-28,2024-07-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32299,REG0142922,112671,F00135,G2023-082,ujian_ojt,12,2024-08-10,2024-08-10,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32300,REG0142922,112671,F00135,G2023-082,sk_penempatan,13,2024-08-20,2024-08-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32301,REG0142924,112672,F00216,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32302,REG0142924,112672,F00216,G2025-092,ttd_kontrak,8,2026-03-09,2026-03-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32303,REG0142924,112672,F00216,G2025-092,samapta,9,2026-04-02,2026-04-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32304,REG0142924,112672,F00216,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32305,REG0142924,112672,F00216,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
32306,REG0142983,112717,F00104,G2023-081,pengumuman_akhir,7,2023-10-25,2023-10-25,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32307,REG0142983,112717,F00104,G2023-081,ttd_kontrak,8,2023-11-10,2023-11-10,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32308,REG0142983,112717,F00104,G2023-081,samapta,9,2023-12-01,2023-12-01,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32309,REG0142983,112717,F00104,G2023-081,pembidangan,10,2023-12-09,2023-12-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32310,REG0142983,112717,F00104,G2023-081,ojt,11,2023-12-14,2024-06-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32311,REG0142983,112717,F00104,G2023-081,ujian_ojt,12,2024-06-20,2024-06-20,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32312,REG0142983,112717,F00104,G2023-081,sk_penempatan,13,2024-07-06,2024-07-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32313,REG0143021,112747,F00216,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32314,REG0143021,112747,F00216,G2025-092,ttd_kontrak,8,2026-03-14,2026-03-14,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32315,REG0143021,112747,F00216,G2025-092,samapta,9,2026-04-08,2026-04-08,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32316,REG0143021,112747,F00216,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32317,REG0143021,112747,F00216,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
32318,REG0143027,112751,F00009,G2019-070,pengumuman_akhir,7,2019-12-17,2019-12-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32319,REG0143027,112751,F00009,G2019-070,ttd_kontrak,8,2019-12-27,2019-12-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32320,REG0143027,112751,F00009,G2019-070,samapta,9,2020-01-16,2020-01-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32321,REG0143027,112751,F00009,G2019-070,pembidangan,10,2020-01-31,2020-01-31,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32322,REG0143027,112751,F00009,G2019-070,ojt,11,2020-02-05,2020-08-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32323,REG0143027,112751,F00009,G2019-070,ujian_ojt,12,2020-08-14,2020-08-14,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32324,REG0143027,112751,F00009,G2019-070,sk_penempatan,13,2020-08-28,2020-08-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32325,REG0143043,112765,F00012,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32326,REG0143043,112765,F00012,G2019-071,ttd_kontrak,8,2020-02-01,2020-02-01,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32327,REG0143043,112765,F00012,G2019-071,samapta,9,2020-02-19,2020-02-19,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32328,REG0143043,112765,F00012,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32329,REG0143043,112765,F00012,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32330,REG0143043,112765,F00012,G2019-071,ujian_ojt,12,2020-09-16,2020-09-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32331,REG0143043,112765,F00012,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32332,REG0143054,112773,F00151,G2023-086,pengumuman_akhir,7,2024-03-18,2024-03-18,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32333,REG0143054,112773,F00151,G2023-086,ttd_kontrak,8,2024-03-28,2024-03-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32334,REG0143054,112773,F00151,G2023-086,samapta,9,2024-04-22,2024-04-22,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32335,REG0143054,112773,F00151,G2023-086,pembidangan,10,2024-05-02,2024-05-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32336,REG0143054,112773,F00151,G2023-086,ojt,11,2024-05-07,2024-11-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32337,REG0143054,112773,F00151,G2023-086,ujian_ojt,12,2024-11-17,2024-11-17,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32338,REG0143054,112773,F00151,G2023-086,sk_penempatan,13,2024-11-28,2024-11-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32339,REG0143105,112810,F00216,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32340,REG0143105,112810,F00216,G2025-092,ttd_kontrak,8,2026-03-19,2026-03-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32341,REG0143105,112810,F00216,G2025-092,samapta,9,2026-03-29,2026-03-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32342,REG0143105,112810,F00216,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32343,REG0143105,112810,F00216,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
32344,REG0143149,112842,F00215,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32345,REG0143149,112842,F00215,G2025-092,ttd_kontrak,8,2026-03-20,2026-03-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32346,REG0143149,112842,F00215,G2025-092,samapta,9,2026-04-07,2026-04-07,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32347,REG0143149,112842,F00215,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32348,REG0143149,112842,F00215,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
32349,REG0143155,112847,F00133,G2023-082,pengumuman_akhir,7,2023-12-09,2023-12-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32350,REG0143155,112847,F00133,G2023-082,ttd_kontrak,8,2023-12-23,2023-12-23,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32351,REG0143155,112847,F00133,G2023-082,samapta,9,2024-01-16,2024-01-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32352,REG0143155,112847,F00133,G2023-082,pembidangan,10,2024-01-23,2024-01-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32353,REG0143155,112847,F00133,G2023-082,ojt,11,2024-01-28,2024-07-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32354,REG0143155,112847,F00133,G2023-082,ujian_ojt,12,2024-08-05,2024-08-05,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32355,REG0143155,112847,F00133,G2023-082,sk_penempatan,13,2024-08-20,2024-08-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32356,REG0143207,112889,F00216,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32357,REG0143207,112889,F00216,G2025-092,ttd_kontrak,8,2026-03-09,2026-03-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32358,REG0143207,112889,F00216,G2025-092,samapta,9,2026-04-10,2026-04-10,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32359,REG0143207,112889,F00216,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32360,REG0143207,112889,F00216,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
32361,REG0143283,112949,F00078,G2022-080,pengumuman_akhir,7,2023-05-19,2023-05-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32362,REG0143283,112949,F00078,G2022-080,ttd_kontrak,8,2023-06-04,2023-06-04,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32363,REG0143283,112949,F00078,G2022-080,samapta,9,2023-06-20,2023-06-20,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32364,REG0143283,112949,F00078,G2022-080,pembidangan,10,2023-07-03,2023-07-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32365,REG0143283,112949,F00078,G2022-080,ojt,11,2023-07-08,2024-01-04,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32366,REG0143283,112949,F00078,G2022-080,ujian_ojt,12,2024-01-12,2024-01-12,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32367,REG0143283,112949,F00078,G2022-080,sk_penempatan,13,2024-01-29,2024-01-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32368,REG0143306,112967,F00126,G2023-081,pengumuman_akhir,7,2023-10-25,2023-10-25,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32369,REG0143306,112967,F00126,G2023-081,ttd_kontrak,8,2023-11-04,2023-11-04,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32370,REG0143306,112967,F00126,G2023-081,samapta,9,2023-12-06,2023-12-06,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32371,REG0143306,112967,F00126,G2023-081,pembidangan,10,2023-12-09,2023-12-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32372,REG0143306,112967,F00126,G2023-081,ojt,11,2023-12-14,2024-06-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32373,REG0143306,112967,F00126,G2023-081,ujian_ojt,12,2024-06-22,2024-06-22,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
32374,REG0143306,112967,F00126,G2023-081,sk_penempatan,13,2024-07-06,2024-07-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
32375,REG0143327,112982,F00059,G2020-074,pengumuman_akhir,7,2021-06-03,2021-06-03,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
