kandidat_id,kategori_sertifikasi,tahun,skor
211416,Sertifikat Kompetensi,2023,69
211419,TOEIC,2021,94
211419,Sertifikasi K3,2020,
211420,IELTS,2023,81
211420,Pelatihan Bahasa,2024,95
211421,TOEFL,2021,70
211422,Microsoft Office,2025,87
211422,Sertifikasi K3,2025,
211424,Pelatihan Bahasa,2023,69
211424,IELTS,2021,73
211426,Microsoft Office,2017,88
211426,Pelatihan Bahasa,2018,94
211426,Pelatihan Bahasa,2018,78
211432,Sertifikasi K3,2023,
211432,Sertifikat Kompetensi,2024,78
211437,Microsoft Office,2022,73
211472,TOEIC,2021,85
211472,IELTS,2022,68
211472,TOEFL,2022,61
211474,TOEFL,2023,90
211474,Pelatihan Bahasa,2024,64
211479,Pelatihan Bahasa,2024,86
211479,Sertifikat Kompetensi,2023,60
211487,TOEIC,2022,67
211487,Sertifikat Kompetensi,2023,96
211487,TOEFL,2023,66
211497,Sertifikat Kompetensi,2021,78
211499,Sertifikasi K3,2023,
211499,Sertifikasi K3,2023,
211499,IELTS,2024,91
211500,TOEIC,2025,87
211500,Microsoft Office,2025,96
211500,TOEIC,2024,83
211502,TOEFL,2025,61
211502,Microsoft Office,2023,71
211505,Pelatihan Bahasa,2025,92
211511,Microsoft Office,2022,75
211512,TOEIC,2018,91
211514,IELTS,2022,95
211519,Sertifikat Kompetensi,2023,97
211521,Sertifikat Kompetensi,2020,93
211524,IELTS,2021,60
211524,TOEFL,2021,68
211524,Sertifikat Kompetensi,2023,76
211529,Microsoft Office,2021,85
211542,TOEIC,2022,70
211542,TOEFL,2023,61
211546,Sertifikasi K3,2025,
211546,Pelatihan Bahasa,2023,72
211549,Sertifikat Kompetensi,2023,85
211549,TOEIC,2021,76
211550,Sertifikat Kompetensi,2024,96
211550,TOEFL,2024,64
211550,Sertifikat Kompetensi,2025,87
211554,Sertifikasi K3,2024,
211556,Sertifikasi K3,2023,
211556,Sertifikat Kompetensi,2021,85
211556,Microsoft Office,2021,80
211558,Sertifikasi K3,2023,
211559,TOEIC,2021,73
211563,TOEIC,2023,95
211563,TOEIC,2023,87
211563,TOEFL,2023,82
211564,TOEIC,2023,69
211564,Pelatihan Bahasa,2025,90
211566,TOEIC,2022,92
211569,TOEFL,2024,95
211569,Pelatihan Bahasa,2023,71
211569,Microsoft Office,2022,79
211570,TOEIC,2024,64
211570,Microsoft Office,2024,84
211570,TOEIC,2024,94
211583,TOEIC,2023,83
211583,Microsoft Office,2024,90
211583,TOEIC,2024,87
211584,Sertifikat Kompetensi,2024,63
211584,IELTS,2024,75
211588,Microsoft Office,2023,85
211591,TOEFL,2024,81
211595,Sertifikat Kompetensi,2021,66
211595,Pelatihan Bahasa,2023,74
211595,Sertifikat Kompetensi,2021,86
211601,Sertifikat Kompetensi,2023,70
211605,Pelatihan Bahasa,2022,63
211605,Sertifikasi K3,2022,
211605,Microsoft Office,2024,61
211607,TOEIC,2022,98
211607,Sertifikasi K3,2024,
211618,Sertifikat Kompetensi,2025,60
211618,IELTS,2023,87
211618,Microsoft Office,2023,64
211620,TOEFL,2021,96
211629,Pelatihan Bahasa,2020,73
211629,TOEFL,2019,61
211630,Pelatihan Bahasa,2024,64
211630,Microsoft Office,2022,75
211630,TOEFL,2022,77
211631,Microsoft Office,2024,88
211631,IELTS,2022,67
211631,Microsoft Office,2023,75
211636,Sertifikasi K3,2022,
211636,Sertifikasi K3,2024,
211636,Sertifikasi K3,2023,
211640,TOEIC,2023,77
211640,TOEIC,2023,92
211645,Sertifikat Kompetensi,2024,60
211645,Pelatihan Bahasa,2025,67
211647,Sertifikat Kompetensi,2023,98
211647,TOEFL,2023,68
211648,Microsoft Office,2025,70
211648,Sertifikat Kompetensi,2024,76
211652,Microsoft Office,2022,71
211652,Pelatihan Bahasa,2022,62
211657,TOEFL,2021,87
211657,TOEIC,2022,64
211658,Sertifikat Kompetensi,2025,75
211658,TOEIC,2023,73
211658,TOEFL,2025,98
211662,Pelatihan Bahasa,2023,77
211662,IELTS,2025,86
211662,IELTS,2025,96
211669,TOEIC,2024,84
211669,IELTS,2023,81
211675,TOEFL,2022,62
211675,TOEFL,2022,94
211679,TOEIC,2023,63
211679,TOEFL,2024,65
211686,IELTS,2020,99
211693,Sertifikasi K3,2024,
211693,Microsoft Office,2022,99
211693,TOEIC,2023,61
211694,Sertifikat Kompetensi,2023,69
211694,Microsoft Office,2023,68
211694,Microsoft Office,2025,84
211695,Sertifikasi K3,2022,
211701,TOEFL,2022,63
211704,Sertifikat Kompetensi,2022,80
211704,TOEFL,2022,98
211704,TOEFL,2023,62
211706,TOEIC,2017,61
211706,IELTS,2019,72
211706,TOEIC,2018,68
211714,Sertifikasi K3,2021,
211714,TOEIC,2022,80
211727,TOEIC,2023,77
211729,TOEFL,2021,75
211729,TOEIC,2021,78
211732,Sertifikat Kompetensi,2023,72
211732,Sertifikat Kompetensi,2022,81
211732,Sertifikat Kompetensi,2022,99
211734,TOEFL,2022,86
211734,Sertifikat Kompetensi,2021,90
211734,Microsoft Office,2020,70
211736,IELTS,2023,88
211737,Microsoft Office,2022,83
211738,Pelatihan Bahasa,2025,67
211738,IELTS,2023,76
211740,Sertifikasi K3,2017,
211740,Pelatihan Bahasa,2019,85
211745,Microsoft Office,2023,93
211745,IELTS,2024,88
211745,IELTS,2024,64
211752,IELTS,2022,80
211752,IELTS,2022,91
211759,Microsoft Office,2025,77
211759,Sertifikasi K3,2023,
211759,TOEFL,2024,95
211760,TOEFL,2023,63
211760,TOEFL,2022,98
211763,Sertifikat Kompetensi,2023,76
211764,Microsoft Office,2019,63
211764,Microsoft Office,2019,76
211764,Sertifikasi K3,2017,
211775,IELTS,2022,65
211775,Sertifikasi K3,2020,
211776,Microsoft Office,2022,68
211776,Sertifikasi K3,2024,
211786,Microsoft Office,2022,61
211786,Pelatihan Bahasa,2021,69
211787,IELTS,2022,71
211787,TOEFL,2022,60
211787,IELTS,2021,64
211799,TOEFL,2025,95
211799,IELTS,2024,74
211801,IELTS,2022,88
211801,IELTS,2022,66
211807,Pelatihan Bahasa,2025,84
211807,Pelatihan Bahasa,2023,97
211810,Microsoft Office,2022,76
211820,Sertifikasi K3,2024,
211820,Sertifikasi K3,2023,
211820,Pelatihan Bahasa,2024,94
211821,IELTS,2025,84
211821,TOEFL,2024,69
211822,Pelatihan Bahasa,2023,96
211822,TOEFL,2024,96
211824,IELTS,2020,60
211824,Sertifikat Kompetensi,2022,81
211829,TOEFL,2025,91
211837,TOEFL,2023,65
211837,Microsoft Office,2024,69
211837,Microsoft Office,2025,95
211839,Sertifikasi K3,2023,
211839,TOEFL,2025,92
211851,Sertifikat Kompetensi,2022,82
211859,Sertifikasi K3,2019,
211866,Sertifikat Kompetensi,2024,70
211866,IELTS,2023,72
211871,TOEFL,2023,70
211879,Microsoft Office,2023,99
211879,Sertifikat Kompetensi,2025,60
211881,Sertifikasi K3,2024,
211881,Sertifikat Kompetensi,2025,63
211882,TOEIC,2022,91
211882,IELTS,2022,94
211889,IELTS,2024,92
211896,TOEIC,2022,71
211896,Sertifikat Kompetensi,2023,81
211899,IELTS,2023,94
211899,Pelatihan Bahasa,2022,74
211899,Sertifikat Kompetensi,2021,96
211900,TOEIC,2021,60
211903,Sertifikat Kompetensi,2024,72
211906,TOEIC,2022,73
211906,IELTS,2023,83
211906,Sertifikasi K3,2021,
211907,TOEFL,2020,60
211907,TOEIC,2020,76
211907,Microsoft Office,2021,80
211909,Pelatihan Bahasa,2023,68
211909,Sertifikasi K3,2024,
211914,TOEIC,2020,77
211914,Sertifikat Kompetensi,2021,61
211914,TOEFL,2021,84
211917,Microsoft Office,2022,60
211917,Microsoft Office,2024,79
211917,TOEFL,2022,92
211918,Pelatihan Bahasa,2025,78
211926,IELTS,2022,65
211927,Sertifikasi K3,2023,
211929,Pelatihan Bahasa,2023,62
211929,TOEIC,2023,64
211929,Microsoft Office,2022,86
211930,TOEIC,2024,79
211930,TOEFL,2023,84
211930,Pelatihan Bahasa,2024,68
211931,Microsoft Office,2023,75
211931,TOEIC,2022,94
211936,TOEIC,2025,88
211936,Microsoft Office,2023,82
211939,TOEIC,2022,73
211939,TOEIC,2023,69
211939,TOEIC,2023,63
211944,Microsoft Office,2022,82
211944,Sertifikat Kompetensi,2021,95
211944,TOEFL,2022,93
211945,Pelatihan Bahasa,2021,87
211945,Microsoft Office,2023,66
211945,Pelatihan Bahasa,2023,75
211947,TOEFL,2020,80
211947,TOEFL,2020,60
211952,Microsoft Office,2020,88
211952,TOEIC,2020,95
211953,TOEIC,2024,68
211953,Pelatihan Bahasa,2023,97
211955,Sertifikat Kompetensi,2025,67
211955,TOEIC,2025,68
211955,TOEFL,2024,83
211966,Sertifikat Kompetensi,2021,97
211966,Microsoft Office,2020,97
211967,Sertifikat Kompetensi,2022,66
211970,TOEFL,2021,76
211973,Microsoft Office,2021,97
211978,Sertifikasi K3,2024,
211978,Microsoft Office,2025,78
211978,Pelatihan Bahasa,2023,95
211979,TOEIC,2024,79
211981,IELTS,2024,92
211981,IELTS,2024,95
211981,IELTS,2024,64
211985,Pelatihan Bahasa,2025,96
211988,Microsoft Office,2025,75
211990,IELTS,2020,70
211993,IELTS,2022,67
211993,TOEIC,2023,67
211993,Microsoft Office,2022,90
212008,IELTS,2024,76
212008,TOEFL,2023,82
212018,Pelatihan Bahasa,2024,89
212018,TOEFL,2022,85
212034,Sertifikat Kompetensi,2024,84
212034,TOEIC,2025,91
212038,Pelatihan Bahasa,2023,95
212038,TOEIC,2024,70
212038,TOEIC,2025,96
212051,Pelatihan Bahasa,2022,61
212052,IELTS,2022,62
212052,TOEIC,2024,61
212052,Microsoft Office,2023,61
212054,Microsoft Office,2022,91
212054,TOEIC,2020,96
212059,TOEIC,2022,74
212060,Microsoft Office,2023,66
212062,Sertifikasi K3,2022,
212062,Sertifikasi K3,2021,
212063,Sertifikasi K3,2024,
212063,IELTS,2023,69
212065,TOEIC,2021,77
212065,TOEIC,2021,68
212065,IELTS,2021,70
212068,Sertifikat Kompetensi,2022,81
212068,Pelatihan Bahasa,2022,91
212068,TOEFL,2022,96
212075,Sertifikasi K3,2022,
212076,IELTS,2023,94
212080,Microsoft Office,2022,77
212080,Sertifikat Kompetensi,2022,67
212080,IELTS,2024,81
212086,Microsoft Office,2024,99
212086,Sertifikasi K3,2023,
212092,IELTS,2023,70
212092,Sertifikat Kompetensi,2021,64
212093,Microsoft Office,2023,98
212093,Sertifikasi K3,2023,
212093,Pelatihan Bahasa,2023,97
212096,TOEIC,2024,60
212096,TOEFL,2023,70
212097,TOEFL,2024,62
212097,IELTS,2025,83
212097,Pelatihan Bahasa,2025,99
212109,Sertifikat Kompetensi,2022,68
212109,Sertifikat Kompetensi,2021,68
212110,Sertifikasi K3,2021,
212110,IELTS,2023,75
212110,TOEIC,2023,81
212114,Sertifikasi K3,2023,
212114,TOEFL,2023,69
212115,Microsoft Office,2023,98
212115,Pelatihan Bahasa,2023,84
212131,TOEIC,2023,86
212134,TOEIC,2025,67
212143,TOEIC,2020,89
212143,Microsoft Office,2019,85
212143,Sertifikasi K3,2020,
212161,Sertifikasi K3,2022,
212161,Microsoft Office,2024,88
212161,TOEFL,2023,99
212163,Pelatihan Bahasa,2023,62
212166,Microsoft Office,2021,83
212166,TOEFL,2021,98
212171,Sertifikasi K3,2023,
212171,Microsoft Office,2023,61
212173,Sertifikasi K3,2019,
212173,Pelatihan Bahasa,2019,87
212174,Sertifikat Kompetensi,2024,68
212174,Pelatihan Bahasa,2023,95
212179,Microsoft Office,2017,63
212179,Microsoft Office,2017,63
212188,Sertifikat Kompetensi,2020,96
212188,TOEFL,2022,80
212188,TOEIC,2022,65
212191,Microsoft Office,2024,74
212207,TOEIC,2025,91
212207,Microsoft Office,2024,97
212213,IELTS,2025,62
212213,Pelatihan Bahasa,2025,60
212213,TOEIC,2023,97
212227,Microsoft Office,2022,68
212229,TOEFL,2023,88
212229,IELTS,2023,95
212231,Microsoft Office,2024,71
212231,Sertifikasi K3,2024,
212231,Sertifikat Kompetensi,2024,79
212234,Sertifikasi K3,2024,
212234,TOEIC,2023,81
212234,IELTS,2023,71
212238,TOEFL,2024,91
212256,Pelatihan Bahasa,2024,90
212257,TOEIC,2019,71
212259,Sertifikasi K3,2025,
212259,Pelatihan Bahasa,2023,61
212259,IELTS,2025,74
212262,IELTS,2022,90
212265,Pelatihan Bahasa,2021,88
212265,Sertifikat Kompetensi,2022,90
212278,Sertifikasi K3,2023,
212278,TOEFL,2022,63
212278,TOEFL,2021,77
212280,IELTS,2019,93
212280,TOEIC,2019,67
212284,TOEIC,2023,62
212284,Sertifikat Kompetensi,2024,73
212288,Microsoft Office,2022,66
212288,IELTS,2024,69
212288,Sertifikasi K3,2022,
212289,Sertifikasi K3,2021,
212297,Sertifikasi K3,2023,
212297,TOEIC,2023,68
212297,TOEIC,2024,90
212301,Sertifikat Kompetensi,2021,92
212303,TOEFL,2021,77
212303,TOEFL,2021,62
212305,Microsoft Office,2022,61
212316,Microsoft Office,2024,86
212316,Sertifikasi K3,2023,
212321,Sertifikasi K3,2025,
212321,Pelatihan Bahasa,2025,94
212321,Pelatihan Bahasa,2024,86
212322,Sertifikasi K3,2023,
212327,Sertifikat Kompetensi,2022,76
212331,IELTS,2025,88
212331,Sertifikat Kompetensi,2024,98
212340,TOEIC,2022,75
212343,Sertifikasi K3,2025,
212343,Pelatihan Bahasa,2023,92
212344,TOEFL,2023,96
212344,Pelatihan Bahasa,2022,99
212344,IELTS,2022,71
212353,TOEIC,2023,81
212355,Microsoft Office,2023,79
212356,Sertifikat Kompetensi,2021,83
212356,Pelatihan Bahasa,2022,71
212363,TOEFL,2021,99
212365,TOEIC,2022,70
212365,TOEFL,2021,96
212369,TOEFL,2021,72
212369,Microsoft Office,2023,68
212369,TOEIC,2021,83
212376,Microsoft Office,2020,90
212376,Sertifikat Kompetensi,2020,89
212378,Microsoft Office,2022,81
212378,IELTS,2021,97
212378,TOEIC,2021,83
212382,Microsoft Office,2017,90
212391,TOEIC,2021,79
212391,Sertifikat Kompetensi,2023,93
212391,Sertifikat Kompetensi,2023,68
212394,Microsoft Office,2020,77
212394,IELTS,2022,85
212397,TOEIC,2023,77
212397,IELTS,2023,99
212397,TOEFL,2021,81
212401,TOEIC,2024,64
212402,TOEFL,2022,79
212402,IELTS,2022,64
212402,Sertifikasi K3,2022,
212404,TOEIC,2023,77
212404,TOEFL,2023,97
212404,Microsoft Office,2022,91
212409,Sertifikasi K3,2023,
212409,TOEFL,2024,74
212409,TOEIC,2022,99
212417,TOEFL,2025,79
212417,Pelatihan Bahasa,2023,84
212420,IELTS,2024,72
212420,Microsoft Office,2023,70
212422,Sertifikat Kompetensi,2017,74
212426,Sertifikat Kompetensi,2024,86
212426,Sertifikat Kompetensi,2023,96
212427,TOEFL,2022,78
212429,IELTS,2023,90
212435,Microsoft Office,2022,63
212439,TOEFL,2025,97
212439,Sertifikasi K3,2024,
212439,Sertifikat Kompetensi,2025,98
212440,Pelatihan Bahasa,2021,86
212440,Microsoft Office,2023,68
212440,Sertifikasi K3,2022,
212454,Pelatihan Bahasa,2022,77
212457,Microsoft Office,2025,83
212459,IELTS,2024,89
212460,TOEIC,2024,60
212460,Sertifikasi K3,2024,
212475,Pelatihan Bahasa,2022,72
212491,Sertifikat Kompetensi,2024,96
212491,IELTS,2024,80
212493,Sertifikasi K3,2024,
212493,TOEIC,2025,86
212507,Sertifikasi K3,2022,
212507,IELTS,2024,77
212507,Sertifikat Kompetensi,2024,67
212510,Microsoft Office,2024,81
212519,Microsoft Office,2025,73
212525,TOEIC,2019,83
212529,Sertifikat Kompetensi,2021,74
212529,Pelatihan Bahasa,2021,84
212533,IELTS,2022,87
212535,Sertifikasi K3,2024,
212544,IELTS,2022,95
212544,IELTS,2020,94
212549,Sertifikasi K3,2022,
212561,Sertifikat Kompetensi,2021,71
212561,Microsoft Office,2022,72
212569,Pelatihan Bahasa,2024,90
212569,Microsoft Office,2024,65
212569,IELTS,2023,73
212572,Sertifikasi K3,2023,
212572,Microsoft Office,2023,81
212572,Sertifikasi K3,2023,
212576,Sertifikasi K3,2025,
212576,TOEIC,2025,91
212576,Pelatihan Bahasa,2025,95
212579,Pelatihan Bahasa,2022,90
212579,TOEIC,2023,98
212582,TOEFL,2023,96
212583,TOEFL,2024,77
212584,Sertifikasi K3,2022,
212586,Pelatihan Bahasa,2024,87
212587,TOEFL,2022,73
212587,Sertifikasi K3,2023,
212587,Pelatihan Bahasa,2022,90
212594,Microsoft Office,2024,69
212618,Microsoft Office,2021,67
212618,Microsoft Office,2023,87
212618,Pelatihan Bahasa,2022,98
212626,Sertifikasi K3,2025,
212626,Sertifikat Kompetensi,2024,84
212626,Sertifikasi K3,2024,
212630,Sertifikasi K3,2024,
212630,Sertifikasi K3,2023,
212630,TOEFL,2022,90
212631,IELTS,2021,67
212631,IELTS,2023,78
212633,Microsoft Office,2022,87
212633,IELTS,2022,86
212634,Pelatihan Bahasa,2024,66
212634,Sertifikasi K3,2023,
212639,Sertifikasi K3,2020,
212639,TOEIC,2020,82
212642,TOEIC,2023,96
212643,Microsoft Office,2023,66
212643,Sertifikasi K3,2022,
212643,Sertifikat Kompetensi,2022,71
212644,Pelatihan Bahasa,2023,74
212644,Sertifikat Kompetensi,2023,77
212644,Sertifikat Kompetensi,2023,78
212649,Pelatihan Bahasa,2024,89
212649,TOEIC,2025,85
212650,Pelatihan Bahasa,2021,67
212650,Sertifikat Kompetensi,2021,81
212650,Sertifikasi K3,2022,
212659,IELTS,2023,87
212663,TOEFL,2023,86
212663,TOEIC,2024,82
212663,IELTS,2025,70
212675,TOEFL,2023,90
212679,TOEFL,2021,89
212679,Sertifikasi K3,2023,
212680,Microsoft Office,2024,73
212680,TOEIC,2025,97
212680,Pelatihan Bahasa,2024,76
212682,Pelatihan Bahasa,2020,64
212687,Sertifikat Kompetensi,2017,87
212688,TOEIC,2024,81
212688,TOEFL,2025,69
212689,Microsoft Office,2023,95
212689,Sertifikat Kompetensi,2022,66
212691,Sertifikasi K3,2017,
212691,Sertifikat Kompetensi,2019,85
212691,IELTS,2018,74
212694,IELTS,2023,68
212694,Sertifikat Kompetensi,2021,60
212694,Sertifikat Kompetensi,2021,90
212710,TOEIC,2020,65
212710,Sertifikasi K3,2021,
212711,TOEFL,2021,66
212711,TOEFL,2022,74
212718,IELTS,2022,86
212726,TOEIC,2025,94
212726,Sertifikat Kompetensi,2023,62
212726,Pelatihan Bahasa,2025,90
212727,Pelatihan Bahasa,2023,86
212727,TOEIC,2025,86
212737,Sertifikat Kompetensi,2022,94
212737,Sertifikasi K3,2020,
212738,TOEIC,2023,96
212738,Sertifikasi K3,2022,
212741,Sertifikasi K3,2023,
212741,TOEFL,2024,71
212742,Sertifikat Kompetensi,2021,94
212742,TOEIC,2021,62
212744,Microsoft Office,2023,88
212745,IELTS,2019,60
212745,Pelatihan Bahasa,2017,74
212745,Sertifikat Kompetensi,2018,99
212746,Sertifikat Kompetensi,2022,68
212746,Sertifikat Kompetensi,2022,74
212746,TOEIC,2021,63
212761,Microsoft Office,2022,64
212761,IELTS,2024,68
212761,IELTS,2023,84
212771,IELTS,2023,89
212771,Sertifikat Kompetensi,2023,89
212771,Pelatihan Bahasa,2023,89
212773,TOEIC,2022,79
212773,Pelatihan Bahasa,2022,68
212776,Sertifikasi K3,2022,
212781,TOEFL,2021,65
212781,Sertifikat Kompetensi,2021,90
212781,Pelatihan Bahasa,2022,72
212784,TOEFL,2025,94
212784,IELTS,2024,71
212787,TOEIC,2017,69
212787,Pelatihan Bahasa,2018,72
212791,Pelatihan Bahasa,2023,74
212795,TOEFL,2025,90
212795,Sertifikat Kompetensi,2024,65
212795,Sertifikat Kompetensi,2024,77
212811,Sertifikasi K3,2024,
212811,IELTS,2024,98
212811,TOEFL,2025,89
212812,Sertifikasi K3,2023,
212812,Pelatihan Bahasa,2025,97
212812,Microsoft Office,2023,95
212814,Sertifikasi K3,2022,
212820,Pelatihan Bahasa,2021,70
212820,TOEFL,2020,94
212820,TOEIC,2020,72
212830,IELTS,2022,61
212830,Sertifikat Kompetensi,2023,78
212830,Sertifikat Kompetensi,2021,86
212831,Sertifikat Kompetensi,2025,90
212831,IELTS,2025,99
212833,Pelatihan Bahasa,2019,89
212834,Pelatihan Bahasa,2022,89
212834,Microsoft Office,2022,81
212836,Microsoft Office,2022,79
212841,TOEFL,2025,99
212841,IELTS,2024,97
212857,Sertifikat Kompetensi,2022,84
212857,IELTS,2020,99
212859,IELTS,2022,60
212860,TOEFL,2022,77
212860,Microsoft Office,2023,60
212860,TOEFL,2021,60
212861,TOEFL,2024,99
212861,IELTS,2024,65
212861,Sertifikat Kompetensi,2024,89
212864,IELTS,2022,84
212864,IELTS,2023,78
212867,Pelatihan Bahasa,2021,84
212869,Sertifikat Kompetensi,2022,63
212871,Sertifikat Kompetensi,2024,86
212874,Sertifikat Kompetensi,2024,83
212874,Sertifikat Kompetensi,2025,84
212880,IELTS,2024,65
212888,TOEFL,2020,81
212888,IELTS,2022,60
212893,Sertifikat Kompetensi,2021,83
212898,TOEIC,2022,83
212899,IELTS,2021,97
212899,Microsoft Office,2020,85
212900,Microsoft Office,2022,94
212901,TOEFL,2024,71
212903,IELTS,2022,61
212919,TOEFL,2024,74
212919,Sertifikasi K3,2023,
212919,Sertifikasi K3,2025,
212922,Sertifikat Kompetensi,2025,60
212922,Sertifikasi K3,2025,
212922,Sertifikasi K3,2023,
212928,Pelatihan Bahasa,2025,74
212928,IELTS,2025,77
212933,TOEIC,2023,93
212933,Microsoft Office,2022,97
212933,Sertifikasi K3,2021,
212936,Sertifikasi K3,2024,
212938,Pelatihan Bahasa,2024,66
212938,TOEIC,2025,79
212943,Microsoft Office,2024,89
212950,Microsoft Office,2025,96
212950,Microsoft Office,2024,93
212952,TOEIC,2023,77
212953,Sertifikasi K3,2022,
212954,Pelatihan Bahasa,2023,76
212964,Sertifikasi K3,2020,
212964,IELTS,2020,77
212964,Pelatihan Bahasa,2021,82
212966,TOEIC,2023,61
212966,Sertifikat Kompetensi,2023,92
212967,TOEIC,2024,85
212967,Sertifikat Kompetensi,2025,93
212967,Sertifikasi K3,2025,
212972,Sertifikat Kompetensi,2023,87
212972,TOEFL,2022,84
212972,Sertifikasi K3,2021,
212979,Microsoft Office,2024,61
212979,Sertifikat Kompetensi,2024,98
212981,TOEIC,2023,85
212981,Sertifikat Kompetensi,2024,96
212991,Pelatihan Bahasa,2025,81
212991,IELTS,2024,90
212992,Sertifikasi K3,2021,
212992,IELTS,2023,77
212992,Microsoft Office,2022,77
213000,Sertifikasi K3,2022,
213009,TOEIC,2024,82
213009,TOEIC,2024,89
213009,Microsoft Office,2023,85
213015,IELTS,2023,85
213015,Pelatihan Bahasa,2024,91
213015,TOEIC,2022,82
213017,Microsoft Office,2023,84
213017,TOEFL,2022,74
213020,TOEFL,2024,81
213020,IELTS,2023,79
213029,Microsoft Office,2023,75
213029,IELTS,2023,80
213033,IELTS,2024,89
213035,Pelatihan Bahasa,2024,84
213035,TOEIC,2024,86
213035,IELTS,2023,88
213037,TOEIC,2023,77
213037,IELTS,2023,81
213037,Sertifikat Kompetensi,2025,95
213045,Sertifikat Kompetensi,2022,93
213045,Sertifikasi K3,2022,
213046,Microsoft Office,2024,92
213046,Sertifikat Kompetensi,2023,72
213047,Pelatihan Bahasa,2023,95
213047,TOEIC,2022,95
213053,Sertifikat Kompetensi,2022,60
213053,TOEFL,2022,66
213053,TOEFL,2023,99
213057,IELTS,2021,84
213057,Microsoft Office,2023,75
213057,Sertifikat Kompetensi,2023,64
213058,Pelatihan Bahasa,2022,83
213058,Microsoft Office,2023,70
213058,TOEFL,2023,74
213060,Sertifikat Kompetensi,2023,77
213060,Sertifikasi K3,2023,
213060,TOEFL,2023,93
213061,Pelatihan Bahasa,2023,62
213069,TOEIC,2023,66
213069,TOEFL,2023,64
213077,IELTS,2023,70
213077,TOEIC,2024,95
213089,Sertifikasi K3,2023,
213094,TOEIC,2024,61
213094,TOEIC,2022,74
213094,Sertifikasi K3,2023,
213098,Sertifikat Kompetensi,2023,87
213108,Sertifikasi K3,2025,
213108,TOEFL,2024,66
213110,Sertifikasi K3,2023,
213110,Microsoft Office,2024,84
213111,Sertifikasi K3,2024,
213118,Sertifikat Kompetensi,2023,62
213118,TOEIC,2025,74
213118,Sertifikasi K3,2024,
213119,Pelatihan Bahasa,2023,95
213119,Sertifikasi K3,2025,
213120,IELTS,2025,82
213120,IELTS,2025,63
213120,TOEFL,2024,91
213121,TOEFL,2021,73
213121,TOEIC,2021,88
213122,Sertifikat Kompetensi,2021,94
213122,Sertifikat Kompetensi,2021,64
213122,IELTS,2023,76
213123,Sertifikat Kompetensi,2023,70
213124,Pelatihan Bahasa,2024,70
213124,Sertifikat Kompetensi,2022,62
213124,TOEIC,2023,79
213128,TOEIC,2022,82
213128,TOEIC,2021,88
213128,Sertifikasi K3,2022,
213131,TOEIC,2022,88
213136,TOEFL,2023,86
213139,TOEIC,2024,72
213139,Microsoft Office,2025,94
213139,IELTS,2023,94
213142,Microsoft Office,2025,70
213161,IELTS,2023,98
213163,Pelatihan Bahasa,2024,60
213163,Sertifikat Kompetensi,2023,89
213163,TOEIC,2024,89
213167,Sertifikasi K3,2020,
213169,TOEFL,2023,97
213169,IELTS,2025,68
213169,Microsoft Office,2023,76
213171,TOEIC,2023,67
213171,TOEFL,2023,90
213174,TOEIC,2022,87
213174,TOEIC,2021,66
213176,TOEFL,2025,80
213180,Sertifikat Kompetensi,2022,98
213181,Sertifikasi K3,2025,
213181,Sertifikasi K3,2023,
213181,Sertifikasi K3,2025,
213191,Microsoft Office,2024,71
213191,Pelatihan Bahasa,2023,64
213191,IELTS,2024,89
213196,Microsoft Office,2023,74
213196,Microsoft Office,2025,93
213200,Sertifikat Kompetensi,2021,62
213200,Microsoft Office,2021,76
