penempatan_id,pendaftaran_id,kandidat_id,tahun_program,jenis_penempatan,status_sk,sub_bidang,bidang_pembidangan,updl_id,kode_grade,unit_induk,nama_posisi,perusahaan_subholding,sumber_penempatan
4616,REG0131978,104045,2024,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8214,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN SELATAN DAN KALIMANTAN TENGAH,OFFICER PERENCANAAN DAN KINERJA,,TURUNAN
4617,REG0131991,104055,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Manajemen Digital,8213,G2,,,ICON,DIMODELKAN
4618,REG0132000,104063,2025,SUBHOLDING,BELUM,Komunikasi dan Umum,Keuangan,8215,G2,,,IP,DIMODELKAN
4619,REG0132064,104109,2022,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8219,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN TIMUR DAN BALI,"TECHNICIAN PEMELIHARAAN PROTEKSI, METER, DAN OTOMASI TRANSMISI DAN GARDUINDUK",,TURUNAN
4620,REG0132088,104127,2025,INDUK,BELUM,Distribusi,Distribusi,8214,G2,,,,DIMODELKAN
4621,REG0132096,104134,2023,INDUK,SUDAH,Distribusi,Distribusi,8218,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI UTARA, SULAWESI TENGAH DAN GORONTALO",TECHNICIAN PDKB,,TURUNAN
4622,REG0132128,104159,2021,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8212,G2,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN KALIMANTAN BAGIAN TIMUR,TECHNICIAN PENGENDALIAN KONTRAK DAN PELAPORAN,,TURUNAN
4623,REG0132135,104165,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8216,G1,,,,DIMODELKAN
4624,REG0132175,104197,2019,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8213,G1,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN SUMATERA BAGIAN UTARA,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,,TURUNAN
4625,REG0132186,104205,2019,INDUK,SUDAH,Sumber Daya Manusia,SDM,8216,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PELAYANAN HUMAN CAPITAL AMBON,,TURUNAN
4626,REG0132217,104227,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Manajemen Digital,8216,G2,,,ICON,DIMODELKAN
4627,REG0132264,104261,2023,INDUK,SUDAH,Perencanaan Sistem,Perencanaan Sistem,8220,G1,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA TIMUR,JUNIOR TECHNICIAN PENGATURAN OPERASI,,TURUNAN
4628,REG0132307,104296,2022,INDUK,SUDAH,Distribusi,Distribusi,8218,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN SELATAN DAN KALIMANTAN TENGAH,TECHNICIAN TEKNISI PDKB,,TURUNAN
4629,REG0132387,104357,2025,INDUK,BELUM,Niaga dan Pemasaran,Niaga,8211,G2,,,,DIMODELKAN
4630,REG0132436,104396,2025,INDUK,BELUM,Sumber Daya Manusia,SDM,8213,G2,,,,DIMODELKAN
4631,REG0132439,104398,2019,SUBHOLDING,SUDAH,Niaga dan Pemasaran,Manajemen Konstruksi dan Pengadaan,8219,G2,,,ND,DIMODELKAN
4632,REG0132481,104429,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8215,G3,,,,DIMODELKAN
4633,REG0132497,104443,2023,SUBHOLDING,SUDAH,Perencanaan dan Kinerja,Manajemen Konstruksi dan Pengadaan,8224,G2,,,ND,DIMODELKAN
4634,REG0132509,104452,2023,SUBHOLDING,SUDAH,Niaga dan Pemasaran,Niaga,8212,G2,,,ND,DIMODELKAN
4635,REG0132528,104470,2019,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8224,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN BARAT,OFFICER PENGENDALIAN KONSTRUKSI PERALATAN GARDU INDUK,,TURUNAN
4636,REG0132602,104536,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8212,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER SEKRETARIS DIREKSI,,TURUNAN
4637,REG0132625,104556,2025,INDUK,BELUM,Pembangkitan,Pembangkitan,8211,G2,,,,DIMODELKAN
4638,REG0132667,104588,2024,SUBHOLDING,SUDAH,Keuangan dan Akuntansi,Niaga,8213,G2,,,ICON,DIMODELKAN
4639,REG0132680,104599,2022,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8214,G2,PT PLN (PERSERO) PUSAT PENDIDIKAN DAN PELATIHAN (CORPORATE UNIVERSITY),"OFFICER PENGEMBANGAN, MUTU DAN KINERJA",,TURUNAN
4640,REG0132681,104599,2023,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8211,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI YOGYAKARTA,OFFICER KINERJA,,TURUNAN
4641,REG0132698,104614,2022,INDUK,SUDAH,Komunikasi dan Umum,SDM,8215,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN TENGAH,OFFICER ADMINISTRASI DAN UMUM,,TURUNAN
4642,REG0132794,104694,2019,INDUK,SUDAH,Keuangan dan Akuntansi,Keuangan,8218,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN SELATAN DAN KALIMANTAN TENGAH,OFFICER KEUANGAN DAN ANGGARAN,,TURUNAN
4643,REG0132842,104733,2024,INDUK,SUDAH,Komunikasi dan Umum,SDM,8219,G1,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN SUMATERA BAGIAN UTARA,JUNIOR OFFICER ADMINISTRASI DAN UMUM,,TURUNAN
4644,REG0132903,104776,2024,SUBHOLDING,SUDAH,Manajemen Konstruksi dan Pengadaan,Pembangkitan,8219,G2,,,BTM,DIMODELKAN
4645,REG0132931,104797,2025,SUBHOLDING,BELUM,Distribusi,SDM,8214,G1,,,ND,DIMODELKAN
4646,REG0133002,104855,2024,SUBHOLDING,SUDAH,Sumber Daya Manusia,Niaga,8214,G2,,,BTM,DIMODELKAN
4647,REG0133003,104856,2019,INDUK,SUDAH,Komunikasi dan Umum,SDM,8224,G1,PT PLN (PERSERO) UNIT INDUK PEMBANGKITAN TANJUNG JATI B,JUNIOR OFFICER ADMINISTRASI DAN UMUM,,TURUNAN
4648,REG0133022,104873,2020,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8212,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI ACEH,OFFICER LOGISTIK LAYANAN PELANGGAN,,TURUNAN
4649,REG0133024,104875,2022,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8215,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN BARAT,OFFICER LOGISTIK LAYANAN PELANGGAN,,TURUNAN
4650,REG0133032,104882,2025,SUBHOLDING,BELUM,K3 dan Lingkungan,Pembangkitan,8213,G1,,,NP,DIMODELKAN
4651,REG0133042,104891,2019,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8214,G2,PT PLN (PERSERO) UNIT INDUK PENYALURAN DAN PUSAT PENGATUR BEBAN SUMATERA,"TECHNICIAN PEMELIHARAAN PROTEKSI, METER, DAN OTOMASI TRANSMISI DAN GARDUINDUK",,TURUNAN
4652,REG0133046,104895,2023,INDUK,SUDAH,Sumber Daya Manusia,SDM,8220,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PELAYANAN HUMAN CAPITAL BALIKPAPAN,,TURUNAN
4653,REG0133068,104913,2019,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8220,G1,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN JAWA BAGIAN TIMUR DAN BALI,JUNIOR OFFICER LOGISTIK,,TURUNAN
4654,REG0133072,104917,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8215,G2,,,,DIMODELKAN
4655,REG0133123,104960,2024,SUBHOLDING,SUDAH,Niaga dan Pemasaran,Manajemen Digital,8218,G2,,,ICON,DIMODELKAN
4656,REG0133174,104997,2025,INDUK,BELUM,Distribusi,Distribusi,8212,G2,,,,DIMODELKAN
4657,REG0133178,105001,2023,SUBHOLDING,SUDAH,Pembangkitan,Pembangkitan,8214,G1,,,IP,DIMODELKAN
4658,REG0133183,105004,2019,INDUK,SUDAH,Distribusi,Distribusi,8218,G1,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA BARAT,JUNIOR TECHNICIAN PDKB,,TURUNAN
4659,REG0133218,105033,2024,INDUK,SUDAH,Komunikasi dan Umum,SDM,8218,G2,PT PLN (PERSERO) KANTOR PUSAT,OFFICER ADMINISTRASI EKSEKUTIF DIREKSI,,TURUNAN
4660,REG0133412,105177,2024,SUBHOLDING,SUDAH,Niaga dan Pemasaran,Distribusi,8213,G1,,,HLY,DIMODELKAN
4661,REG0133428,105188,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8213,G1,,,,DIMODELKAN
4662,REG0133444,105199,2023,SUBHOLDING,SUDAH,Keuangan dan Akuntansi,Perencanaan Sistem,8217,G1,,,EPI,DIMODELKAN
4663,REG0133449,105204,2024,SUBHOLDING,SUDAH,Niaga dan Pemasaran,Niaga,8224,G2,,,ICON,DIMODELKAN
4664,REG0133454,105209,2025,INDUK,BELUM,Distribusi,Distribusi,8224,G2,,,,DIMODELKAN
4665,REG0133546,105275,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8216,G1,,,,DIMODELKAN
4666,REG0133634,105348,2024,INDUK,SUDAH,Pembangkitan,Pembangkitan,8212,G2,PT PLN (PERSERO) PUSAT MANAJEMEN PROYEK,TECHNICIAN MANAJEMEN KONSTRUKSI PEMBANGKITAN,,TURUNAN
4667,REG0133690,105396,2019,INDUK,SUDAH,Perencanaan Sistem,Perencanaan Sistem,8217,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH NUSA TENGGARA BARAT,TECHNICIAN ENJINIRING DAN KINERJA,,TURUNAN
4668,REG0133694,105399,2025,SUBHOLDING,BELUM,Komunikasi dan Umum,Perencanaan Sistem,8211,G2,,,NP,DIMODELKAN
4669,REG0133707,105412,2022,INDUK,SUDAH,Distribusi,Distribusi,8215,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI UTARA, SULAWESI TENGAH DAN GORONTALO",OFFICER OPERASI DAN PEMELIHARAAN SISTEM DISTRIBUSI,,TURUNAN
4670,REG0133714,105417,2023,SUBHOLDING,SUDAH,Manajemen Konstruksi dan Pengadaan,SDM,8214,G1,,,EPI,DIMODELKAN
4671,REG0133716,105419,2025,INDUK,BELUM,Keuangan dan Akuntansi,Keuangan,8218,G2,,,,DIMODELKAN
4672,REG0133744,105439,2019,INDUK,SUDAH,Komunikasi dan Umum,SDM,8211,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PROTOKOLER DIREKSI,,TURUNAN
4673,REG0133792,105479,2025,INDUK,BELUM,Proteksi dan Kontrol,Proteksi dan Kontrol,8213,G1,,,,DIMODELKAN
4674,REG0133844,105521,2022,INDUK,SUDAH,Komunikasi dan Umum,SDM,8212,G2,PT PLN (PERSERO) UNIT INDUK PENYALURAN DAN PUSAT PENGATUR BEBAN SUMATERA,OFFICER KINERJA FASILITAS OPERASI,,TURUNAN
4675,REG0133888,105552,2023,SUBHOLDING,SUDAH,Perencanaan dan Kinerja,Perencanaan Sistem,8213,G2,,,EPI,DIMODELKAN
4676,REG0133981,105632,2024,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8220,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI YOGYAKARTA,OFFICER KINERJA DAN ADMINISTRASI LAYANAN PELANGGAN,,TURUNAN
4677,REG0134082,105711,2023,INDUK,SUDAH,Distribusi,Distribusi,8213,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN SELATAN DAN KALIMANTAN TENGAH,TECHNICIAN PEMELIHARAAN DISTRIBUSI,,TURUNAN
4678,REG0134111,105734,2019,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8215,G2,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN KALIMANTAN BAGIAN TIMUR,OFFICER PENGENDALIAN KONSTRUKSI,,TURUNAN
4679,REG0134127,105746,2024,SUBHOLDING,SUDAH,Komunikasi dan Umum,Distribusi,8212,G2,,,BTM,DIMODELKAN
4680,REG0134131,105749,2025,SUBHOLDING,BELUM,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8214,G2,,,ND,DIMODELKAN
4681,REG0134138,105754,2019,INDUK,SUDAH,Keuangan dan Akuntansi,Keuangan,8217,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH NUSA TENGGARA TIMUR,OFFICER KINERJA KEUANGAN DAN UMUM,,TURUNAN
4682,REG0134183,105792,2022,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8214,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN TENGAH,OFFICER KINERJA,,TURUNAN
4683,REG0134218,105818,2024,INDUK,SUDAH,Komunikasi dan Umum,SDM,8217,G2,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN JAWA BAGIAN BARAT,OFFICER ADMINISTRASI DAN UMUM,,TURUNAN
4684,REG0134247,105842,2023,INDUK,SUDAH,Distribusi,Distribusi,8211,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAKARTA RAYA,TECHNICIAN PEMELIHARAAN DISTRIBUSI,,TURUNAN
4685,REG0134248,105843,2025,INDUK,BELUM,Perencanaan Sistem,Perencanaan Sistem,8211,G1,,,,DIMODELKAN
4686,REG0134267,105856,2023,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8214,G2,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN JAWA BAGIAN TENGAH,OFFICER PENGENDALIAN PROYEK,,TURUNAN
4687,REG0134282,105871,2023,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8215,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAKARTA RAYA,OFFICER PELAKSANA PENGADAAN,,TURUNAN
4688,REG0134286,105875,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Niaga,8216,G2,,,ICON,DIMODELKAN
4689,REG0134411,105968,2019,INDUK,SUDAH,Komunikasi dan Umum,SDM,8214,G3,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA TIMUR,SENIOR OFFICER PERFORMANCE ASSISTANT TO MANAGER,,TURUNAN
4690,REG0134419,105974,2023,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8213,G1,PT PLN (PERSERO) UNIT INDUK WILAYAH PAPUA DAN PAPUA BARAT,JUNIOR TECHNICIAN PEMELIHARAAN JARINGAN TRANSMISI DAN GARDU INDUK,,TURUNAN
4691,REG0134421,105974,2023,SUBHOLDING,SUDAH,Distribusi,Niaga,8214,G1,,,ICON,DIMODELKAN
4692,REG0134422,105975,2024,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8213,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI BALI,OFFICER KINERJA DAN ADMINISTRASI LAYANAN PELANGGAN,,TURUNAN
4693,REG0134436,105983,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Niaga,8217,G2,,,ICON,DIMODELKAN
4694,REG0134445,105989,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Manajemen Digital,8217,G2,,,ICON,DIMODELKAN
4695,REG0134487,106028,2023,INDUK,SUDAH,Distribusi,Distribusi,8224,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH NUSA TENGGARA TIMUR,TECHNICIAN PENGENDALIAN SUSUT,,TURUNAN
4696,REG0134498,106037,2025,INDUK,BELUM,Distribusi,Distribusi,8214,G2,,,,DIMODELKAN
4697,REG0134538,106071,2022,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8219,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI LAMPUNG,OFFICER KINERJA,,TURUNAN
4698,REG0134628,106141,2024,INDUK,SUDAH,K3 dan Lingkungan,SDM,8215,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN BARAT,OFFICER LINGKUNGAN,,TURUNAN
4699,REG0134643,106152,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8211,G2,PT PLN (PERSERO) KANTOR PUSAT,OFFICER PEMBAYARAN UNIT,,TURUNAN
4700,REG0134675,106179,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8215,G2,PT PLN (PERSERO) PUSAT PENELITIAN DAN PENGEMBANGAN KETENAGALISTRIKAN,"OFFICER ASET PROPERTI, KOMUNIKASI DAN UMUM",,TURUNAN
4701,REG0134677,106180,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8215,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI BANTEN,OFFICER ADMINISTRASI DAN UMUM,,TURUNAN
4702,REG0134678,106181,2023,INDUK,SUDAH,Distribusi,Distribusi,8213,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH MALUKU DAN MALUKU UTARA,OFFICER PERENCANAAN DAN PENGELOLAAN ASET DISTRIBUSI,,TURUNAN
4703,REG0134762,106251,2024,INDUK,SUDAH,Keuangan dan Akuntansi,Keuangan,8214,G2,"PT PLN (PERSERO) UNIT INDUK PUSAT PENGATUR BEBAN JAWA, MADURA, DAN BALI",OFFICER KEUANGAN DAN AKUNTANSI,,TURUNAN
4704,REG0134775,106259,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Manajemen Digital,8217,G2,,,ICON,DIMODELKAN
4705,REG0134784,106266,2025,SUBHOLDING,BELUM,Distribusi,SDM,8218,G2,,,NP,DIMODELKAN
4706,REG0134796,106277,2025,INDUK,BELUM,Distribusi,Distribusi,8215,G2,,,,DIMODELKAN
4707,REG0134872,106336,2025,SUBHOLDING,BELUM,Perencanaan Sistem,Distribusi,8219,G1,,,ES,DIMODELKAN
4708,REG0134962,106402,2019,INDUK,SUDAH,Sumber Daya Manusia,SDM,8212,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PELAYANAN HUMAN CAPITAL PALEMBANG,,TURUNAN
4709,REG0134969,106409,2023,INDUK,SUDAH,Distribusi,Distribusi,8218,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI BALI,TECHNICIAN PDKB,,TURUNAN
4710,REG0135020,106449,2023,INDUK,SUDAH,Distribusi,Distribusi,8211,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH PAPUA DAN PAPUA BARAT,TECHNICIAN PDKB,,TURUNAN
4711,REG0135089,106508,2024,INDUK,SUDAH,Komunikasi dan Umum,SDM,8218,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN BARAT,OFFICER ADMINISTRASI DAN UMUM,,TURUNAN
4712,REG0135128,106538,2025,SUBHOLDING,BELUM,K3 dan Lingkungan,Pembangkitan,8220,G2,,,NP,DIMODELKAN
4713,REG0135199,106591,2025,INDUK,BELUM,Keuangan dan Akuntansi,Keuangan,8214,G2,,,,DIMODELKAN
4714,REG0135216,106606,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Manajemen Digital,8224,G2,,,ICON,DIMODELKAN
4715,REG0135218,106607,2025,INDUK,BELUM,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8217,G2,,,,DIMODELKAN
4716,REG0135223,106611,2025,SUBHOLDING,BELUM,Sumber Daya Manusia,Keuangan,8213,G1,,,ND,DIMODELKAN
4717,REG0135229,106614,2019,INDUK,SUDAH,Komunikasi dan Umum,SDM,8212,G2,PT PLN (PERSERO) UNIT INDUK PENYALURAN DAN PUSAT PENGATUR BEBAN SUMATERA,OFFICER KINERJA FASILITAS OPERASI,,TURUNAN
4718,REG0135233,106617,2024,INDUK,SUDAH,Distribusi,Distribusi,8219,G1,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI UTARA, SULAWESI TENGAH DAN GORONTALO",JUNIOR TECHNICIAN TRANSAKSI ENERGI LAYANAN PELANGGAN,,TURUNAN
4719,REG0135333,106695,2025,SUBHOLDING,BELUM,Audit dan Risiko,Perencanaan Sistem,8212,G2,,,IP,DIMODELKAN
4720,REG0135350,106709,2019,INDUK,SUDAH,Distribusi,Distribusi,8214,G1,PT PLN (PERSERO) UNIT INDUK WILAYAH PAPUA DAN PAPUA BARAT,JUNIOR TECHNICIAN TEKNIK LAYANAN PELANGGAN,,TURUNAN
4721,REG0135354,106712,2024,SUBHOLDING,SUDAH,Keuangan dan Akuntansi,Distribusi,8216,G2,,,BTM,DIMODELKAN
4722,REG0135357,106714,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8218,G2,,,,DIMODELKAN
4723,REG0135372,106726,2024,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8220,G1,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN BARAT,JUNIOR TECHNICIAN PDKB SUTT/SUTET,,TURUNAN
4724,REG0135377,106728,2022,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8224,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH PAPUA DAN PAPUA BARAT,OFFICER KINERJA DAN ADMINISTRASI LAYANAN PELANGGAN,,TURUNAN
4725,REG0135379,106730,2024,INDUK,SUDAH,Sumber Daya Manusia,SDM,8214,G1,PT PLN (PERSERO) PUSAT PENDIDIKAN DAN PELATIHAN (CORPORATE UNIVERSITY),JUNIOR OFFICER PELAYANAN DAN FASILITAS TEKNOLOGI INFORMASI PEMBELAJARAN,,TURUNAN
4726,REG0135393,106738,2025,SUBHOLDING,BELUM,Distribusi,Pembangkitan,8217,G2,,,NP,DIMODELKAN
4727,REG0135406,106747,2019,INDUK,SUDAH,Keuangan dan Akuntansi,Keuangan,8213,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN TENGAH,OFFICER KINERJA KEUANGAN DAN UMUM,,TURUNAN
4728,REG0135427,106764,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8216,G2,,,,DIMODELKAN
4729,REG0135468,106796,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8213,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN SELATAN DAN KALIMANTAN TENGAH,OFFICER PRIORITY ACCOUNT EXECUTIVE,,TURUNAN
4730,REG0135476,106801,2024,SUBHOLDING,SUDAH,Pembangkitan,Distribusi,8213,G1,,,HLY,DIMODELKAN
4731,REG0135622,106921,2024,INDUK,SUDAH,Pembangkitan,Pembangkitan,8213,G2,PT PLN (PERSERO) KANTOR PUSAT,"OFFICER AUDIT KONSTRUKSI, PEMBANGKITAN, DAN EBT 2B",,TURUNAN
4732,REG0135624,106923,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8214,G1,PT PLN (PERSERO) PUSAT PEMELIHARAAN KETENAGALISTRIKAN,JUNIOR OFFICER ADMINISTRASI UMUM,,TURUNAN
4733,REG0135672,106957,2025,INDUK,BELUM,Pembangkitan,Pembangkitan,8212,G1,,,,DIMODELKAN
4734,REG0135746,107018,2022,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8219,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN TIMUR DAN BALI,TECHNICIAN PENGENDALIAN OPERASI DAN PEMELIHARAAN TRANSMISI DAN GARDU INDUK,,TURUNAN
4735,REG0135781,107045,2023,INDUK,SUDAH,Sumber Daya Manusia,SDM,8218,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PELAYANAN HUMAN CAPITAL KANTOR PUSAT,,TURUNAN
4736,REG0135848,107102,2024,SUBHOLDING,SUDAH,Audit dan Risiko,Manajemen Digital,8219,G2,,,ICON,DIMODELKAN
4737,REG0135953,107183,2022,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8217,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN BARAT,TECHNICIAN PENGENDALIAN OPERASI DAN PEMELIHARAAN TRANSMISI DAN GARDU INDUK,,TURUNAN
4738,REG0136016,107233,2024,SUBHOLDING,SUDAH,Proteksi dan Kontrol,Niaga,8220,G1,,,BTM,DIMODELKAN
4739,REG0136126,107321,2025,INDUK,BELUM,Distribusi,Distribusi,8217,G2,,,,DIMODELKAN
4740,REG0136138,107329,2025,SUBHOLDING,BELUM,Manajemen Konstruksi dan Pengadaan,Distribusi,8211,G2,,,ES,DIMODELKAN
4741,REG0136150,107339,2019,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8215,G2,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN SUMATERA BAGIAN TENGAH,TECHNICIAN PENGENDALIAN KONSTRUKSI,,TURUNAN
4742,REG0136177,107361,2024,INDUK,SUDAH,Distribusi,Distribusi,8215,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA TIMUR,TECHNICIAN PDKB,,TURUNAN
4743,REG0136245,107413,2019,SUBHOLDING,SUDAH,Perencanaan dan Kinerja,Pembangkitan,8224,G1,,,NP,DIMODELKAN
4744,REG0136309,107465,2019,INDUK,SUDAH,Distribusi,Distribusi,8224,G1,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI ACEH,JUNIOR TECHNICIAN TRANSAKSI ENERGI LAYANAN PELANGGAN,,TURUNAN
4745,REG0136320,107473,2019,SUBHOLDING,SUDAH,Niaga dan Pemasaran,Perencanaan Sistem,8215,G2,,,EPI,DIMODELKAN
4746,REG0136340,107490,2025,SUBHOLDING,BELUM,Niaga dan Pemasaran,Niaga,8213,G1,,,ND,DIMODELKAN
4747,REG0136404,107539,2025,INDUK,BELUM,Keuangan dan Akuntansi,Keuangan,8214,G2,,,,DIMODELKAN
4748,REG0136418,107551,2019,INDUK,SUDAH,Pembangkitan,Pembangkitan,8216,G2,PT PLN (PERSERO) KANTOR PUSAT,"OFFICER AUDIT KONSTRUKSI, PEMBANGKITAN, DAN EBT 3C",,TURUNAN
4749,REG0136455,107578,2019,INDUK,SUDAH,Keuangan dan Akuntansi,Keuangan,8220,G2,PT PLN (PERSERO) KANTOR PUSAT,OFFICER VERIFIKASI,,TURUNAN
4750,REG0136465,107587,2022,INDUK,SUDAH,Komunikasi dan Umum,SDM,8220,G1,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN JAWA BAGIAN TENGAH,JUNIOR OFFICER ADMINISTRASI DAN UMUM,,TURUNAN
4751,REG0136548,107655,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8220,G3,PT PLN (PERSERO) UNIT INDUK WILAYAH PAPUA DAN PAPUA BARAT,SENIOR OFFICER PERFORMANCE ASSISTANT TO MANAGER,,TURUNAN
