no,tahun_program,holding_ap_sh,holding_subholding,unit_pelaksana,jabatan,jurusan_pendidikan,jumlah,pendidikan,keterangan,sub_bidang,level,usulan_sebelum_potong
2862,2023,HOLDING,UID Kalbar,,OFFICER PRIORITY ACCOUNT EXECUTIVE,S1 Komunikasi/Hubungan Masyarakat,1,S1,3T,Komunikasi dan Umum,2,0.559
2863,2023,HOLDING,UID Kalbar,,TECHNICIAN OPERASI DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.559
2864,2023,HOLDING,UID Kalbar,,TECHNICIAN PEMELIHARAAN METER TRANSAKSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.559
2865,2023,HOLDING,UID Kalbar,,TECHNICIAN PENGELOLAAN KONSTRUKSI DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.559
2866,2023,HOLDING,UID Kalbar,,TECHNICIAN PENGENDALIAN LISTRIK PERDESAAN,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.559
2867,2023,HOLDING,UID Kalbar,,TECHNICIAN PENGENDALIAN SUSUT,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.559
2868,2023,HOLDING,UID Kalbar,,TECHNICIAN TRANSAKSI ENERGI LISTRIK,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.559
2869,2023,HOLDING,UID Jawa Tengah & DIY,,OFFICER KINERJA PEMELIHARAAN,S1 Teknik Industri/Teknik Material,1,S1,Rekrut 2023,Perencanaan dan Kinerja,2,0.555
2870,2023,HOLDING,UIP Sumatera Bag Utara,,OFFICER KEUANGAN DAN ANGGARAN,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Keuangan dan Akuntansi,2,0.548
2871,2023,HOLDING,UIP Sumatera Bag Utara,,OFFICER PENGENDALIAN KONSTRUKSI,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.548
2872,2023,HOLDING,UIP Sumatera Bag Utara,,OFFICER PERENCANAAN UMUM DAN KINERJA,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.548
2873,2023,HOLDING,UIP3B Sulawesi,,OFFICER KINERJA KEUANGAN DAN UMUM,S1 Akuntansi/Administrasi Fiskal,1,S1,3T,Keuangan dan Akuntansi,2,0.544
2874,2023,HOLDING,UIP Nusa Tenggara,,OFFICER PENGENDALIAN KONSTRUKSI,S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,0.542
2875,2023,HOLDING,UIP Nusa Tenggara,,TECHNICIAN PENGENDALIAN KONSTRUKSI,S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,0.542
2876,2023,HOLDING,UID Banten,,OFFICER ACCOUNT EXECUTIVE,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.541
2877,2023,HOLDING,UID Banten,,"OFFICER KESELAMATAN, KESEHATAN KERJA, LINGKUNGAN DAN KEAMANAN",S1 Keselamatan Dan Kesehatan Kerja/Kesehatan Masyarakat K3,1,S1,Rekrut 2023,K3 dan Lingkungan,2,0.541
2878,2023,HOLDING,UID Banten,,TECHNICIAN PEMELIHARAAN DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Distribusi,2,0.541
2879,2023,HOLDING,UID Banten,,TECHNICIAN PENGENDALIAN KONSTRUKSI DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Distribusi,2,0.541
2880,2023,HOLDING,P3B Sumatera,,OFFICER PERENCANA PENGADAAN,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.537
2881,2023,HOLDING,P3B Sumatera,,OFFICER UMUM,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.537
2882,2023,HOLDING,P3B Sumatera,,TECHNICIAN PEMELIHARAAN JARINGAN TRANSMISI,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Transmisi dan Gardu Induk,2,0.537
2883,2023,HOLDING,P3B Sumatera,,"TECHNICIAN PEMELIHARAAN PROTEKSI, METER, DAN OTOMASI TRANSMISI DAN GARDUINDUK",S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Transmisi dan Gardu Induk,2,0.537
2884,2023,HOLDING,UID Jawa Barat,,OFFICER PENGENDALIAN OPERASI DAN PEMELIHARAAN,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Distribusi,2,0.529
2885,2023,HOLDING,UID Jawa Timur,,OFFICER KOMUNIKASI,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.526
2886,2023,HOLDING,UID Jawa Timur,,OFFICER LOGISTIK,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.526
2887,2023,HOLDING,PUSMANPRO,,TECHNICIAN QUALITY ASSURANCE AND QUALITY CONTROL JARINGAN,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Distribusi,2,0.524
2888,2023,HOLDING,UIP Sumatera Bag Selatan,,"OFFICER ASET, PERTANAHAN DAN ROW",S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.523
2889,2023,HOLDING,UIW NusaTenggara Barat,,TECHNICIAN ENJINIRING DAN KINERJA,S1 Teknik Kimia/Teknik Lingkungan,1,S1,3T,Perencanaan Sistem,2,0.522
2890,2023,HOLDING,UIP Sumatera Bag Tengah,,OFFICER PENGENDALIAN KONTRAK DAN RISIKO PROYEK,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.514
2891,2023,HOLDING,UIP Sumatera Bag Tengah,,OFFICER PENGENDALIAN PROYEK,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.514
2892,2023,HOLDING,UIP Sumatera Bag Tengah,,TECHNICIAN PENGENDALIAN KONTRAK DAN PELAPORAN,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.514
2893,2023,HOLDING,UIP JBB,,"OFFICER KEUANGAN, PERIZINAN, PERTANAHAN DAN UMUM",S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.512
2894,2023,HOLDING,UIP JBB,,OFFICER LINGKUNGAN,S1 Keselamatan Dan Kesehatan Kerja/Kesehatan Masyarakat K3,1,S1,Rekrut 2023,K3 dan Lingkungan,2,0.512
2895,2023,HOLDING,UIP JBB,,OFFICER LOGISTIK DAN KEPABEANAN,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.512
2896,2023,HOLDING,UIP JBB,,OFFICER PERENCANAAN ELEKTROMEKANIK,S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.512
2897,2023,HOLDING,UIP JBB,,OFFICER PERENCANAAN SIPIL,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.512
2898,2023,HOLDING,UIP JBB,,OFFICER PERENCANAAN UMUM DAN KINERJA,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.512
2899,2023,HOLDING,UIW NusaTenggaraTimur,,OFFICER ACCOUNT EXECUTIVE,S1 Komunikasi/Hubungan Masyarakat,1,S1,3T,Komunikasi dan Umum,2,0.506
2900,2023,HOLDING,UIW NusaTenggaraTimur,,OFFICER KEUANGAN,S1 Akuntansi/Administrasi Fiskal,1,S1,3T,Keuangan dan Akuntansi,2,0.506
2901,2023,HOLDING,UIW NusaTenggaraTimur,,OFFICER KINERJA JARINGAN DAN KONSTRUKSI DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.506
2902,2023,HOLDING,UIW NusaTenggaraTimur,,OFFICER KINERJA OPERASI DAN PEMELIHARAAN PEMBANGKIT,S1 Teknik Mesin/Konversi Energi,1,S1,3T,Pembangkitan,2,0.506
2903,2023,HOLDING,UIW NusaTenggaraTimur,,OFFICER PERENCANAAN LISTRIK PERDESAAN,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.506
2904,2023,HOLDING,UIW NusaTenggaraTimur,,TECHNICIAN PEMELIHARAAN DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.506
2905,2023,HOLDING,UIW NusaTenggaraTimur,,TECHNICIAN PENGENDALIAN SUSUT,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.506
2906,2023,HOLDING,UIT JBTB,,OFFICER LINGKUNGAN,S1 Keselamatan Dan Kesehatan Kerja/Kesehatan Masyarakat K3,1,S1,Rekrut 2023,K3 dan Lingkungan,2,0.504
2907,2023,HOLDING,UIT JBTB,,OFFICER PERENCANAAN PENGUSAHAAN,S1 Teknik Industri/Teknik Material,1,S1,Rekrut 2023,Perencanaan dan Kinerja,2,0.504
2908,2023,HOLDING,UIT JBTB,,TECHNICIAN PEMELIHARAAN JARINGAN TRANSMISI,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Transmisi dan Gardu Induk,2,0.504
2909,2023,HOLDING,Pusat Pengatur Beban,,OFFICER OPERASI SISTEM PEMBANGKITAN,S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.502
2910,2023,HOLDING,Pusat Pengatur Beban,,TECHNICIAN PROTEKSI SISTEM,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Proteksi dan Kontrol,2,0.502
2911,2023,HOLDING,Pusat Pengatur Beban,,TECHNICIAN SCADA DAN MASTER STATION,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Proteksi dan Kontrol,2,0.502
2912,2023,HOLDING,UIW Papua&Papua Barat,,OFFICER KOMUNIKASI DAN MANAJEMEN STAKEHOLDER,S1 Komunikasi/Hubungan Masyarakat,1,S1,3T,Komunikasi dan Umum,2,0.502
2913,2023,HOLDING,UIW Papua&Papua Barat,,OFFICER LINGKUNGAN,S1 Keselamatan Dan Kesehatan Kerja/Kesehatan Masyarakat K3,1,S1,3T,K3 dan Lingkungan,2,0.502
2914,2023,HOLDING,UIW Papua&Papua Barat,,OFFICER LOGISTIK,S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,0.502
2915,2023,HOLDING,UIW Papua&Papua Barat,,OFFICER PENGENDALIAN SUSUT,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.502
2916,2023,HOLDING,UIW Papua&Papua Barat,,OFFICER PERENCANA PENGADAAN,S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,0.502
2917,2023,HOLDING,UIW Papua&Papua Barat,,TECHNICIAN ENERGI PRIMER DAN PELUMAS,S1 Teknik Mesin/Konversi Energi,1,S1,3T,Pembangkitan,2,0.502
2918,2023,HOLDING,UIW Papua&Papua Barat,,TECHNICIAN PENGENDALIAN OPERASI SISTEM,S1 Teknik Kimia/Teknik Lingkungan,1,S1,3T,Perencanaan Sistem,2,0.502
2919,2023,HOLDING,UIW Papua&Papua Barat,,TECHNICIAN PENGENDALIAN SUSUT,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.502
2920,2023,HOLDING,UID Kaltimra,,OFFICER PELAKSANA PENGADAAN,S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,0.497
2921,2023,HOLDING,UID Kaltimra,,OFFICER PERENCANAAN SISTEM KELISTRIKAN,S1 Teknik Kimia/Teknik Lingkungan,1,S1,3T,Perencanaan Sistem,2,0.497
2922,2023,HOLDING,UID Suluttenggo,,OFFICER AKUNTANSI,S1 Akuntansi/Administrasi Fiskal,1,S1,3T,Keuangan dan Akuntansi,2,0.497
2923,2023,HOLDING,UID Suluttenggo,,OFFICER KINERJA JARINGAN DAN KONSTRUKSI DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.497
2924,2023,HOLDING,UID Suluttenggo,,OFFICER KINERJA JARINGAN DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.497
2925,2023,HOLDING,UID Suluttenggo,,OFFICER PERENCANAAN DAN EVALUASI SISTEM DISTRIBUSI,S1 Teknik Kimia/Teknik Lingkungan,1,S1,3T,Perencanaan Sistem,2,0.497
2926,2023,HOLDING,UID Suluttenggo,,OFFICER PERENCANAAN LISTRIK PERDESAAN,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.497
2927,2023,HOLDING,UID Suluttenggo,,TECHNICIAN PEMELIHARAAN METER TRANSAKSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.497
2928,2023,HOLDING,UID S2JB,,OFFICER ADMINISTRASI DAN UMUM,S1 Komunikasi/Hubungan Masyarakat,1,S1,3T,Komunikasi dan Umum,2,0.495
2929,2023,HOLDING,UID S2JB,,OFFICER PERENCANAAN DAN KINERJA,S1 Teknik Industri/Teknik Material,1,S1,3T,Perencanaan dan Kinerja,2,0.495
2930,2023,HOLDING,UIP Sulawesi,,"OFFICER KEUANGAN, PERIZINAN, PERTANAHAN DAN UMUM",S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,0.495
2931,2023,HOLDING,UIP Sulawesi,,TECHNICIAN PROJECT SITE,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,0.495
2932,2023,HOLDING,Kantor Pusat,,OFFICER AKUNTANSI TRANSAKSI KANTOR PUSAT,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Keuangan dan Akuntansi,2,0.49
2933,2023,HOLDING,Kantor Pusat,,OFFICER APLIKASI PELAYANAN PELANGGAN MOBILE,S1 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,S1,Rekrut 2023,Niaga dan Pemasaran,2,0.49
2934,2023,HOLDING,Kantor Pusat,,OFFICER AUDIT DATA ANALITIK DAN CONTINUOUS AUDIT 1,S1 Data Science/Teknik Informatika,1,S1,Rekrut 2023,Teknologi Informasi,2,0.49
2935,2023,HOLDING,Kantor Pusat,,OFFICER AUDIT INVESTIGASI 1A,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Audit dan Risiko,2,0.49
2936,2023,HOLDING,Kantor Pusat,,OFFICER AUDIT INVESTIGASI 2B,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Audit dan Risiko,2,0.49
2937,2023,HOLDING,Kantor Pusat,,OFFICER AUDIT KEUANGAN KORPORASI 2,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Keuangan dan Akuntansi,2,0.49
2938,2023,HOLDING,Kantor Pusat,,OFFICER AUDIT KEUANGAN KORPORASI 3,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Keuangan dan Akuntansi,2,0.49
2939,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT KONSTRUKSI, PEMBANGKITAN, DAN EBT 1A",S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.49
2940,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT KONSTRUKSI, PEMBANGKITAN, DAN EBT 1B",S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.49
2941,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT KONSTRUKSI, PEMBANGKITAN, DAN EBT 1C",S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.49
2942,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT KONSTRUKSI, PEMBANGKITAN, DAN EBT 1D",S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.49
2943,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT KONSTRUKSI, PEMBANGKITAN, DAN EBT 2C",S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.49
2944,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT KONSTRUKSI, PEMBANGKITAN, DAN EBT 3C",S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.49
2945,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT NIAGA, LEGAL, HUMAN CAPITAL, DAN ENABLER 1",S1 Psikologi/Kepegawaian,1,S1,Rekrut 2023,Sumber Daya Manusia,2,0.49
2946,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT NIAGA, LEGAL, HUMAN CAPITAL, DAN ENABLER 2",S1 Psikologi/Kepegawaian,1,S1,Rekrut 2023,Sumber Daya Manusia,2,0.49
2947,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT NIAGA, LEGAL, HUMAN CAPITAL, DAN ENABLER 3",S1 Psikologi/Kepegawaian,1,S1,Rekrut 2023,Sumber Daya Manusia,2,0.49
2948,2023,HOLDING,Kantor Pusat,,"OFFICER AUDIT NIAGA, LEGAL, HUMAN CAPITAL, DAN ENABLER 4",S1 Psikologi/Kepegawaian,1,S1,Rekrut 2023,Sumber Daya Manusia,2,0.49
2949,2023,HOLDING,Kantor Pusat,,OFFICER AUDIT TRANSMISI DAN DISTRIBUSI 2B,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Transmisi dan Gardu Induk,2,0.49
2950,2023,HOLDING,Kantor Pusat,,OFFICER DIGITAL FORENSIK,S1 Data Science/Teknik Informatika,1,S1,Rekrut 2023,Teknologi Informasi,2,0.49
2951,2023,HOLDING,Kantor Pusat,,OFFICER KONSULTANSI AUDIT 1A,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Audit dan Risiko,2,0.49
2952,2023,HOLDING,Kantor Pusat,,OFFICER LEGAL BUSINESS PARTNER PENGADAAN ENERGI BARU TERBARUKAN,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.49
2953,2023,HOLDING,Kantor Pusat,,OFFICER PELAKSANA PENGADAAN EPC PEMBANGKIT NON EBT,S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.49
2954,2023,HOLDING,Kantor Pusat,,OFFICER PELAKSANA PENGADAAN IPP HIDRO,S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.49
2955,2023,HOLDING,Kantor Pusat,,OFFICER PELAYANAN HUMAN CAPITAL BANDUNG,S1 Psikologi/Kepegawaian,1,S1,Rekrut 2023,Sumber Daya Manusia,2,0.49
2956,2023,HOLDING,Kantor Pusat,,OFFICER PENDANAAN DAN HIBAH LUAR NEGERI,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Keuangan dan Akuntansi,2,0.49
2957,2023,HOLDING,Kantor Pusat,,OFFICER PENGELOLA ADMINISTRASI DAN UMUM,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.49
2958,2023,HOLDING,Kantor Pusat,,OFFICER PENGEMBANGAN EXPERT,S1 Teknik Industri/Teknik Material,1,S1,Rekrut 2023,Perencanaan dan Kinerja,2,0.49
2959,2023,HOLDING,Kantor Pusat,,OFFICER PENGEMBANGAN SISTEM ANGGARAN,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Keuangan dan Akuntansi,2,0.49
2960,2023,HOLDING,Kantor Pusat,,OFFICER PENGEMBANGAN TALENTA UIP3B SUMATERA,S1 Psikologi/Kepegawaian,1,S1,Rekrut 2023,Sumber Daya Manusia,2,0.49
2961,2023,HOLDING,Kantor Pusat,,OFFICER PENGENDALIAN KINERJA DAN ANGGARAN KONSTRUKSI,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.49
2962,2023,HOLDING,Kantor Pusat,,OFFICER RISIKO DISTRIBUSI SUMATERA BAGIAN SELATAN,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Distribusi,2,0.49
2963,2023,HOLDING,Kantor Pusat,,OFFICER RISIKO OPERASI DAN PERENCANAAN SISTEM KETENAGALISTRIKAN,S1 Teknik Kimia/Teknik Lingkungan,1,S1,Rekrut 2023,Perencanaan Sistem,2,0.49
2964,2023,HOLDING,Kantor Pusat,,"OFFICER RISIKO PERENCANAAN, KONTRAK PROYEK, DAN PMO",S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.49
2965,2023,HOLDING,Kantor Pusat,,OFFICER SEKRETARIS DIREKSI,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.49
2966,2023,HOLDING,Kantor Pusat,,OFFICER SISTEM TEKNOLOGI INFORMASI BALI,S1 Data Science/Teknik Informatika,1,S1,Rekrut 2023,Teknologi Informasi,2,0.49
2967,2023,HOLDING,Kantor Pusat,,OFFICER SISTEM TEKNOLOGI INFORMASI JAWA TIMUR 1,S1 Data Science/Teknik Informatika,1,S1,Rekrut 2023,Teknologi Informasi,2,0.49
2968,2023,HOLDING,Kantor Pusat,,OFFICER SISTEM TEKNOLOGI INFORMASI SUMATERA SELATAN 2,S1 Data Science/Teknik Informatika,1,S1,Rekrut 2023,Teknologi Informasi,2,0.49
2969,2023,HOLDING,Kantor Pusat,,OFFICER TRACKING,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.49
2970,2023,HOLDING,Kantor Pusat,,OFFICER VERIFIKASI PURCHASE ORDER KANTOR PUSAT,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Keuangan dan Akuntansi,2,0.49
2971,2023,HOLDING,Kantor Pusat,,TECHNICIAN ANEKA ENERGI IPP,S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.49
2972,2023,HOLDING,Kantor Pusat,,TECHNICIAN PENGELOLAAN PERUBAHAN IKLIM,S1 Teknik Industri/Teknik Material,1,S1,Rekrut 2023,Perencanaan dan Kinerja,2,0.49
2973,2023,HOLDING,PUSLITBANG,,OFFICER KAJIAN DAN INVESTIGASI TEKNIK DAN TEKNOLOGI SISTEM TRANSMISI DAN DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2023,Transmisi dan Gardu Induk,2,0.489
2974,2023,HOLDING,PUSLITBANG,,OFFICER KAJIAN DAN INVESTIGASI TEKNIK TEKNOLOGI SISTEM PEMBANGKITAN DAN ENERGI,S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2023,Pembangkitan,2,0.489
2975,2023,HOLDING,PUSLITBANG,,"OFFICER PERENCANAAN, EVALUASI DAN KINERJA",S1 Teknik Industri/Teknik Material,1,S1,Rekrut 2023,Perencanaan dan Kinerja,2,0.489
2976,2023,HOLDING,PUSLITBANG,,OFFICER RISET ENERGI,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.489
2977,2023,HOLDING,UID Riau & Kepri,,OFFICER KEUANGAN DAN AKUNTANSI,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2023,Keuangan dan Akuntansi,2,0.488
2978,2023,HOLDING,UID Riau & Kepri,,OFFICER LOGISTIK LAYANAN PELANGGAN,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.488
2979,2023,HOLDING,UID Riau & Kepri,,OFFICER PERENCANAAN SISTEM KELISTRIKAN,S1 Teknik Kimia/Teknik Lingkungan,1,S1,Rekrut 2023,Perencanaan Sistem,2,0.488
2980,2023,HOLDING,UIP JBT,,OFFICER ADMINISTRASI DAN UMUM,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2023,Komunikasi dan Umum,2,0.487
2981,2023,HOLDING,UIP JBT,,OFFICER PENGENDALIAN KONTRAK DAN RISIKO PROYEK,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.487
2982,2023,HOLDING,UIP JBT,,OFFICER PERENCANAAN SIPIL,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.487
2983,2023,HOLDING,UIP JBT,,TECHNICIAN PENGENDALIAN KONSTRUKSI,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2023,Manajemen Konstruksi dan Pengadaan,2,0.487
2984,2023,HOLDING,UIW Maluku&Malut,,OFFICER ACCOUNT EXECUTIVE,S1 Komunikasi/Hubungan Masyarakat,1,S1,3T,Komunikasi dan Umum,2,0.487
2985,2023,HOLDING,UIW Maluku&Malut,,OFFICER AKUNTANSI AT DAN PDP,S1 Akuntansi/Administrasi Fiskal,1,S1,3T,Keuangan dan Akuntansi,2,0.487
2986,2023,HOLDING,UIW Maluku&Malut,,OFFICER AKUNTANSI UMUM DAN BIAYA,S1 Akuntansi/Administrasi Fiskal,1,S1,3T,Keuangan dan Akuntansi,2,0.487
2987,2023,HOLDING,UIW Maluku&Malut,,OFFICER ASET PROPERTI,S1 Teknik Industri/Teknik Material,1,S1,3T,Perencanaan dan Kinerja,2,0.487
2988,2023,HOLDING,UIW Maluku&Malut,,OFFICER ENJINIRING DAN KINERJA,S1 Teknik Kimia/Teknik Lingkungan,1,S1,3T,Perencanaan Sistem,2,0.487
2989,2023,HOLDING,UIW Maluku&Malut,,"OFFICER KESELAMATAN, KESEHATAN KERJA DAN KEAMANAN",S1 Keselamatan Dan Kesehatan Kerja/Kesehatan Masyarakat K3,1,S1,3T,K3 dan Lingkungan,2,0.487
2990,2023,HOLDING,UIW Maluku&Malut,,"OFFICER KESELAMATAN, KESEHATAN KERJA, LINGKUNGAN, DAN KEAMANAN",S1 Keselamatan Dan Kesehatan Kerja/Kesehatan Masyarakat K3,1,S1,3T,K3 dan Lingkungan,2,0.487
2991,2023,HOLDING,UIW Maluku&Malut,,OFFICER KEUANGAN DAN AKUNTANSI,S1 Akuntansi/Administrasi Fiskal,1,S1,3T,Keuangan dan Akuntansi,2,0.487
2992,2023,HOLDING,UIW Maluku&Malut,,OFFICER KINERJA NIAGA DAN PEMASARAN,S1 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,S1,3T,Niaga dan Pemasaran,2,0.487
2993,2023,HOLDING,UIW Maluku&Malut,,OFFICER KINERJA OPERASI DAN PEMELIHARAAN PEMBANGKIT,S1 Teknik Mesin/Konversi Energi,1,S1,3T,Pembangkitan,2,0.487
2994,2023,HOLDING,UIW Maluku&Malut,,OFFICER KOMUNIKASI DAN MANAJEMEN STAKEHOLDER,S1 Komunikasi/Hubungan Masyarakat,1,S1,3T,Komunikasi dan Umum,2,0.487
2995,2023,HOLDING,UIW Maluku&Malut,,OFFICER LOGISTIK,S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,0.487
2996,2023,HOLDING,UIW Maluku&Malut,,OFFICER MANAJEMEN BILLING,S1 Teknik Industri/Teknik Material,1,S1,3T,Perencanaan dan Kinerja,2,0.487
